time,probability
1.0,0.9960474308300395
2.0,0.9880790513833992
3.0,0.9801106719367589
4.0,0.9721097684923773
5.0,0.9640424675090381
7.0,0.9599575417992541
9.0,0.95587261608947
11.0,0.95587261608947
12.0,0.9517701585096869
13.0,0.9476320273857318
16.0,0.9476320273857318
17.0,0.9434203294862397
18.0,0.9434203294862397
19.0,0.9349591606119236
21.0,0.9264979917376076
23.0,0.9222674073004495
27.0,0.9222674073004495
28.0,0.9222674073004495
29.0,0.9222674073004495
30.0,0.9222674073004495
31.0,0.9179577465186718
33.0,0.9093384249551162
37.0,0.9050287641733383
40.0,0.9050287641733383
41.0,0.9006354206579338
45.0,0.9006354206579338
47.0,0.9006354206579338
49.0,0.9006354206579338
50.0,0.9006354206579338
51.0,0.8960403419811076
53.0,0.8960403419811076
55.0,0.8821840480329461
58.0,0.8775409740959306
60.0,0.872897900158915
62.0,0.8682548262218994
65.0,0.8635867895217817
69.0,0.858918752821664
70.0,0.8542507161215462
74.0,0.8542507161215462
80.0,0.8495310989054051
82.0,0.8400918644731229
83.0,0.8400918644731229
85.0,0.8400918644731229
88.0,0.8400918644731229
89.0,0.8352637503094842
91.0,0.8304356361458455
92.0,0.8256075219822069
93.0,0.8256075219822069
94.0,0.8207510071470174
95.0,0.815894492311828
100.0,0.815894492311828
101.0,0.8110088965494817
103.0,0.8061233007871355
105.0,0.8012377050247892
109.0,0.7963521092624429
110.0,0.7914665135000967
116.0,0.7865809177377504
117.0,0.7865809177377504
120.0,0.7865809177377504
121.0,0.7816025574989038
123.0,0.7766241972600573
124.0,0.7766241972600573
126.0,0.7716137185680569
128.0,0.7666032398760566
130.0,0.7666032398760566
131.0,0.761559797508451
138.0,0.761559797508451
143.0,0.756482732191728
144.0,0.7463286015582821
153.0,0.741251536241559
155.0,0.741251536241559
160.0,0.7361394566812725
161.0,0.7310273771209859
167.0,0.7259152975606993
170.0,0.7208032180004127
175.0,0.7156911384401261
180.0,0.7105790588798395
190.0,0.7054669793195529
193.0,0.6952428201989798
194.0,0.6799065815181199
199.0,0.6747164549416457
200.0,0.6695263283651715
202.0,0.6695263283651715
203.0,0.6695263283651715
204.0,0.6642126273464003
208.0,0.6642126273464003
211.0,0.6588560739000584
218.0,0.6534995204537164
221.0,0.6481429670073745
223.0,0.6427864135610326
225.0,0.6427864135610326
242.0,0.6373390710732273
244.0,0.6373390710732273
248.0,0.6207128344365345
251.0,0.6151707555576369
252.0,0.6151707555576369
267.0,0.6151707555576369
272.0,0.6095269871580256
274.0,0.6038832187584142
277.0,0.5982394503588029
283.0,0.5982394503588029
297.0,0.5924871479515067
301.0,0.5924871479515067
306.0,0.5924871479515067
312.0,0.5865622764719917
313.0,0.5865622764719917
314.0,0.5865622764719917
315.0,0.58051524269393
319.0,0.58051524269393
320.0,0.5744045559287306
324.0,0.5682938691635314
328.0,0.5682938691635314
331.0,0.5621167618900147
333.0,0.5559396546164981
337.0,0.5497625473429815
338.0,0.5435854400694649
339.0,0.5374083327959482
346.0,0.5374083327959482
347.0,0.5374083327959482
353.0,0.5310858818218783
355.0,0.5310858818218783
360.0,0.524687256739687
363.0,0.524687256739687
366.0,0.524687256739687
375.0,0.524687256739687
377.0,0.5180456458948808
387.0,0.5180456458948808
389.0,0.5113177803637784
390.0,0.504589914832676
400.0,0.4978620493015737
413.0,0.4978620493015737
415.0,0.4978620493015737
416.0,0.4978620493015737
417.0,0.4978620493015737
426.0,0.4907497343115512
431.0,0.4907497343115512
434.0,0.4907497343115512
446.0,0.4907497343115512
452.0,0.4907497343115512
458.0,0.4831997383990658
462.0,0.47564974248658043
465.0,0.468099746574095
467.0,0.4529997547491242
472.0,0.44544975883663873
474.0,0.43789976292415334
480.0,0.43034976701166794
509.0,0.4227997710991825
523.0,0.4227997710991825
527.0,0.4151125025337428
538.0,0.40742523396830316
561.0,0.40742523396830316
562.0,0.40742523396830316
569.0,0.3994365038904933
573.0,0.3994365038904933
592.0,0.39128473850497303
604.0,0.38313297311945277
611.0,0.38313297311945277
628.0,0.38313297311945277
638.0,0.38313297311945277
639.0,0.38313297311945277
677.0,0.38313297311945277
679.0,0.38313297311945277
690.0,0.38313297311945277
693.0,0.37355464879146644
705.0,0.3639763244634801
709.0,0.3543980001354938
713.0,0.3543980001354938
718.0,0.3445536112428412
721.0,0.3445536112428412
744.0,0.3445536112428412
788.0,0.33411259272033084
790.0,0.3236715741978205
810.0,0.31323055567531016
815.0,0.31323055567531016
846.0,0.30242950203133395
857.0,0.30242950203133395
860.0,0.30242950203133395
879.0,0.30242950203133395
892.0,0.30242950203133395
893.0,0.30242950203133395
896.0,0.30242950203133395
972.0,0.30242950203133395
984.0,0.30242950203133395
990.0,0.30242950203133395
1004.0,0.30242950203133395
1018.0,0.30242950203133395
1075.0,0.30242950203133395
1082.0,0.30242950203133395
1083.0,0.30242950203133395
1087.0,0.28082739474338153
1096.0,0.2592252874554291
1107.0,0.2592252874554291
1118.0,0.2592252874554291
1141.0,0.2592252874554291
1172.0,0.2304224777381592
1230.0,0.2016196680208893
1238.0,0.1728168583036194
1292.0,0.1728168583036194
1397.0,0.1728168583036194
1412.0,0.1728168583036194
1439.0,0.1728168583036194
1517.0,0.0864084291518097
1529.0,0.0864084291518097
