model_type,variant,dataset,M-of-N count,integrated_brier_score (train),integrated_brier_score (test),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,induction measure,pruning measure,voting measure
complex,no_discretization,mgus,0,0.1332630554448768,0.2426000326780247,19,114.0,0.8421052631578947,5.157894736842105,6.0,0.9966562694716908,1.0,0.2359932088285229,60.791526515,57.91030327200001,2.8699084729999997,0.9473684210526316,0.9473684210526316,Correlation,Correlation,Correlation
complex,no_discretization,mgus,0,0.1233347629998211,0.1593881610757807,16,91.0,1.0625,4.625,5.6875,0.9895233026908468,1.0,0.2626728110599078,61.436652399,58.40264713799999,3.0135396400000007,0.9375,0.9375,Correlation,Correlation,Correlation
complex,no_discretization,mgus,0,0.1296079544532202,0.1732487958810444,14,80.0,1.4285714285714286,4.285714285714286,5.714285714285714,0.9944505150714188,1.0,0.2758393680052666,61.331770485,58.489013691,2.830243998,0.9285714285714286,0.9285714285714286,Correlation,Correlation,Correlation
complex,no_discretization,mgus,0,0.127468522766178,0.158970627920442,11,47.0,1.0909090909090908,3.1818181818181817,4.2727272727272725,0.9999999707062366,1.0,0.28780896522832,51.343139961,48.89593845300001,2.4377194920000003,1.0,1.0,Correlation,Correlation,Correlation
complex,no_discretization,mgus,0,0.1320300515098818,0.1827882011899858,19,120.0,0.8421052631578947,5.473684210526316,6.315789473684211,0.9989236971003502,1.0,0.2459374242056755,64.690170919,61.583029148,3.0949146840000004,1.0,1.0,Correlation,Correlation,Correlation
complex,no_discretization,mgus,0,0.1212431070120254,0.1787720063869146,18,112.0,1.5555555555555556,4.666666666666667,6.222222222222222,0.9356748012502956,1.0,0.1868919610855094,53.716725203,51.081897599,2.623059704,0.7777777777777778,0.7777777777777778,Correlation,Correlation,Correlation
complex,no_discretization,mgus,0,0.121114289953877,0.2053822759555128,13,62.0,0.6923076923076923,4.076923076923077,4.769230769230769,0.9874453600552002,1.0,0.2651542006380716,48.068162372,45.928622239,2.130943821,0.9230769230769232,0.9230769230769232,Correlation,Correlation,Correlation
complex,no_discretization,mgus,0,0.1340450504878665,0.2100618987997393,9,36.0,0.5555555555555556,3.4444444444444446,4.0,0.993712166412388,1.0,0.3070987654320987,35.511679055,33.717969441,1.78320881,0.8888888888888888,0.8888888888888888,Correlation,Correlation,Correlation
complex,no_discretization,mgus,0,0.1609645299096347,0.1430962678334124,11,79.0,0.8181818181818182,6.363636363636363,7.181818181818182,0.9905111604272012,1.0,0.3502304147465438,80.424112769,76.571370809,3.842293785,0.9090909090909092,0.9090909090909092,Correlation,Correlation,Correlation
complex,no_discretization,mgus,0,0.1244882859766918,0.1405520775105881,6,28.0,1.0,3.6666666666666665,4.666666666666667,0.9999999999640428,1.0,0.3195084485407066,35.550290105,34.16660301,1.37398221,1.0,1.0,Correlation,Correlation,Correlation
