time,probability
2.0,0.9971428571428571
10.0,0.9942857142857142
14.0,0.9914285714285713
16.0,0.9885714285714284
21.0,0.9857142857142855
35.0,0.9828571428571428
38.0,0.9771428571428571
43.0,0.9742857142857143
49.0,0.9685714285714286
72.0,0.9657142857142857
73.0,0.9628571428571429
75.0,0.96
89.0,0.9571428571428571
95.0,0.9542857142857142
113.0,0.9514285714285714
122.0,0.9485714285714285
124.0,0.9457142857142856
125.0,0.9428571428571428
136.0,0.937142857142857
150.0,0.9342857142857142
152.0,0.9314285714285713
153.0,0.9285714285714284
154.0,0.9257142857142855
155.0,0.9228571428571426
163.0,0.9199999999999997
166.0,0.9171428571428569
169.0,0.914285714285714
171.0,0.9114285714285711
182.0,0.9085714285714283
183.0,0.9057142857142854
184.0,0.8999999999999997
190.0,0.8971428571428568
193.0,0.8942857142857139
194.0,0.891428571428571
195.0,0.8885714285714281
196.0,0.8857142857142853
199.0,0.8828571428571426
206.0,0.8799999999999998
211.0,0.8771428571428569
213.0,0.874285714285714
217.0,0.8714285714285711
226.0,0.8685714285714283
227.0,0.8657142857142854
231.0,0.8657142857142854
233.0,0.862847682119205
238.0,0.8599810785241246
241.0,0.8571144749290442
243.0,0.8542478713339638
252.0,0.8513812677388833
253.0,0.8485146641438029
255.0,0.8456480605487225
263.0,0.8427814569536421
276.0,0.8399148533585618
279.0,0.8370482497634812
280.0,0.8341816461684008
284.0,0.8313150425733205
294.0,0.82844843897824
299.0,0.8255818353831595
300.0,0.8227152317880791
301.0,0.8198486281929988
303.0,0.8169820245979182
305.0,0.8141154210028378
307.0,0.8112488174077574
317.0,0.808382213812677
326.0,0.8055156102175967
337.0,0.8026490066225163
347.0,0.7997824030274359
359.0,0.7997824030274359
366.0,0.7997824030274359
368.0,0.7968951019334739
369.0,0.7968951019334739
372.0,0.7939973015628067
381.0,0.7910995011921395
382.0,0.7882017008214723
384.0,0.7853039004508052
393.0,0.7766104993388038
395.0,0.7737126989681367
396.0,0.7679170982268023
397.0,0.7650192978561351
406.0,0.7621214974854679
408.0,0.7592236971148006
423.0,0.7592236971148006
427.0,0.7592236971148006
428.0,0.7563036059720514
439.0,0.7533835148293021
443.0,0.7533835148293021
444.0,0.7504520614642075
450.0,0.7475206080991129
455.0,0.7445891547340183
457.0,0.7416577013689237
461.0,0.7387262480038291
464.0,0.7357947946387345
466.0,0.73286334127364
474.0,0.73286334127364
477.0,0.7299201150034647
478.0,0.7299201150034647
479.0,0.7269649728374586
480.0,0.7240098306714527
486.0,0.7240098306714527
487.0,0.7210425772670616
489.0,0.7180753238626704
493.0,0.7180753238626704
495.0,0.7150957582034891
498.0,0.7121161925443079
500.0,0.7091366268851267
503.0,0.7061570612259455
506.0,0.7061570612259455
509.0,0.7031521375611542
512.0,0.700147213896363
517.0,0.6971422902315718
522.0,0.6941373665667806
542.0,0.6911324429019894
544.0,0.6881275192371982
554.0,0.685122595572407
560.0,0.685122595572407
562.0,0.685122595572407
565.0,0.6820910796627946
587.0,0.6790595637531821
592.0,0.6760280478435697
594.0,0.6729965319339573
596.0,0.6699650160243449
604.0,0.6669335001147325
617.0,0.6639019842051201
623.0,0.6608704682955077
631.0,0.6578389523858953
640.0,0.6578389523858953
641.0,0.654793401680405
646.0,0.6517478509749147
648.0,0.6487023002694245
650.0,0.6456567495639344
651.0,0.6426111988584441
652.0,0.6395656481529538
657.0,0.6365200974474635
662.0,0.6334745467419732
690.0,0.6304142832311425
693.0,0.6273540197203117
694.0,0.6242937562094809
698.0,0.6181732291878194
700.0,0.6151129656769886
707.0,0.6120527021661578
717.0,0.608992438655327
739.0,0.608992438655327
741.0,0.6059167192681789
743.0,0.6028409998810308
753.0,0.5997652804938827
762.0,0.5966895611067345
764.0,0.5936138417195864
766.0,0.5905381223324383
770.0,0.5874624029452902
772.0,0.584386683558142
774.0,0.5813109641709939
788.0,0.5813109641709939
795.0,0.5813109641709939
804.0,0.5782023493893308
809.0,0.5782023493893308
812.0,0.5782023493893308
813.0,0.5719175412437946
815.0,0.5687751371710265
819.0,0.5656327330982583
827.0,0.5656327330982583
836.0,0.5624727736954748
842.0,0.5593128142926912
844.0,0.5561528548899076
847.0,0.5498329360843405
876.0,0.5466729766815569
880.0,0.5435130172787733
886.0,0.5403530578759898
891.0,0.5371930984732062
901.0,0.5340331390704226
909.0,0.530873179667639
914.0,0.530873179667639
921.0,0.5276942983522639
954.0,0.5276942983522639
964.0,0.5212980038267819
972.0,0.5212980038267819
973.0,0.5212980038267819
974.0,0.5180601280266156
977.0,0.5180601280266156
984.0,0.5148018882277061
985.0,0.5115436484287965
994.0,0.508285408629887
999.0,0.5050271688309775
1000.0,0.5050271688309775
1017.0,0.5050271688309775
1020.0,0.5050271688309775
1031.0,0.5050271688309775
1052.0,0.5016826180440174
1093.0,0.49833806725705726
1095.0,0.49499351647009715
1114.0,0.49164896568313704
1118.0,0.48830441489617693
1145.0,0.48830441489617693
1170.0,0.48493679824172053
1172.0,0.48156918158726414
